trade_date,trades,traders,wins,net_profit,gross_profit,gross_loss,fees,avg_r,avg_risk_pct,avg_duration_min,losses,win_rate,cum_net_profit,running_peak,drawdown,drawdown_pct,weekday,year_month
2025-01-28,28,8,9,-4972.860000000001,3173.21,8146.070000000001,520.99,-0.021577462353488803,1.2556428571428573,274.7142857142857,19,32.142857142857146,-19010.039999999968,8256.190000000031,-27266.23,-330.25196852300996,Tuesday,2025-01
2025-01-29,14,5,6,-3262.17,2973.23,6235.4,441.46999999999997,0.1996260495456926,1.3352857142857142,72.78571428571429,8,42.857142857142854,-22272.20999999997,8256.190000000031,-30528.4,-369.76377723865227,Wednesday,2025-01
2025-01-30,22,7,8,5106.179999999999,8674.61,3568.43,479.07,-0.024010614667809346,1.0450000000000002,378.40909090909093,14,36.36363636363637,-17166.02999999997,8256.190000000031,-25422.22,-307.91709008634615,Thursday,2025-01
2025-01-31,20,6,3,-7405.679999999999,294.85,7700.53,283.79,-0.7053206194537575,1.26065,445.45,17,15.0,-24571.70999999997,8256.190000000031,-32827.9,-397.61560719896073,Friday,2025-01
2025-02-01,12,4,6,1550.4299999999998,4267.94,2717.51,267.92,0.17572332971682406,1.3356666666666666,88.33333333333333,6,50.0,-23021.27999999997,8256.190000000031,-31277.47,-378.8366062312021,Saturday,2025-02
2025-02-02,2,2,1,47.889999999999986,588.75,540.86,33.59,1.0346625734663677,0.891,34.0,1,50.0,-22973.38999999997,8256.190000000031,-31229.58,-378.25655659571646,Sunday,2025-02
2025-02-03,26,8,6,1026.9600000000005,9177.37,8150.41,673.58,-0.27786688646916696,1.2715384615384617,127.11538461538461,20,23.076923076923077,-21946.42999999997,8256.190000000031,-30202.620000000003,-365.81788936543234,Monday,2025-02
2025-02-04,17,4,3,-4575.200000000001,938.17,5513.37,225.42,-0.40649403533884787,1.6091764705882354,208.58823529411765,14,17.647058823529413,-26521.629999999972,8256.190000000031,-34777.82000000001,-421.2332807263383,Tuesday,2025-02
2025-02-05,6,2,2,267.6500000000002,2073.58,1805.9299999999998,176.82999999999998,0.6703358240646794,1.1286666666666667,587.0,4,33.33333333333333,-26253.97999999997,8256.190000000031,-34510.17,-417.9914706420258,Wednesday,2025-02
2025-02-06,10,5,2,-5030.73,2293.4700000000003,7324.2,449.41999999999996,-0.5482100003976429,1.1456,204.5,8,20.0,-31284.70999999997,8256.190000000031,-39540.9,-478.9242980115508,Thursday,2025-02
2025-02-07,9,5,5,1093.0500000000002,3944.4900000000002,2851.44,296.64,0.3041695336172688,1.0728888888888888,117.77777777777777,4,55.55555555555556,-30191.65999999997,8256.190000000031,-38447.850000000006,-465.6851404824726,Friday,2025-02
2025-02-10,12,5,3,-416.1700000000001,1320.17,1736.3400000000001,89.89,-0.18275503690471515,1.3339166666666669,123.66666666666667,9,25.0,-30607.829999999973,8256.190000000031,-38864.020000000004,-470.7258432763764,Monday,2025-02
2025-02-11,4,2,1,-3422.96,83.56,3506.52,263.55,0.15535781346214694,0.77,403.0,3,25.0,-34030.78999999997,8256.190000000031,-42286.98,-512.1851604674777,Tuesday,2025-02
2025-02-12,13,3,11,4189.63,4429.35,239.72,170.25,1.40734766488012,1.3073846153846154,526.8461538461538,2,84.61538461538461,-29841.15999999997,8256.190000000031,-38097.350000000006,-461.43984089513276,Wednesday,2025-02
2025-02-13,25,6,10,1966.2400000000002,7781.5,5815.26,762.37,0.028205227933431783,1.30024,280.96,15,40.0,-27874.91999999997,8256.190000000031,-36131.11,-437.62449749823907,Thursday,2025-02
2025-02-14,21,7,9,2917.0,8422.19,5505.19,563.14,0.3727630964215173,1.3923809523809523,166.0952380952381,12,42.857142857142854,-24957.91999999997,8256.190000000031,-33214.11,-402.2934307471107,Friday,2025-02
2025-02-15,7,2,1,-457.99999999999994,328.67,786.67,32.52,-0.4318117142881298,1.5531428571428572,48.285714285714285,6,14.285714285714285,-25415.91999999997,8256.190000000031,-33672.11,-407.8407837028929,Saturday,2025-02
2025-02-16,5,1,0,-569.25,0.0,569.25,26.470000000000002,-0.9137967473063409,1.02,77.2,5,0.0,-25985.16999999997,8256.190000000031,-34241.36,-414.73561049345847,Sunday,2025-02
2025-02-17,6,2,5,1101.32,1331.01,229.69,34.05,1.6136579356679466,1.2169999999999999,118.5,1,83.33333333333334,-24883.84999999997,8256.190000000031,-33140.04,-401.396285695943,Monday,2025-02
2025-02-18,10,5,1,-4703.39,83.93,4787.32,220.53,-0.7135616662359657,1.1770999999999998,144.7,9,10.0,-29587.23999999997,8256.190000000031,-37843.43,-458.36433027825007,Tuesday,2025-02
2025-02-19,21,7,10,2187.77,8732.789999999999,6545.02,861.89,0.383932449630885,1.1332857142857142,168.38095238095238,11,47.61904761904761,-27399.46999999997,8256.190000000031,-35655.66,-431.8657879724166,Wednesday,2025-02
2025-02-20,18,7,5,-2555.04,2356.36,4911.4,604.0699999999999,-0.08548269060521337,1.2278888888888888,321.55555555555554,13,27.77777777777778,-29954.50999999997,8256.190000000031,-38210.7,-462.812750191067,Thursday,2025-02
2025-02-21,17,4,8,-1361.52,1914.99,3276.5099999999998,199.67000000000002,0.3631123641509331,1.5295882352941177,206.88235294117646,9,47.05882352941176,-31316.02999999997,8256.190000000031,-39572.22,-479.3036497464309,Friday,2025-02
2025-02-22,1,1,1,102.67,102.67,0.0,2.92,1.3688978227355615,0.905,60.0,0,100.0,-31213.35999999997,8256.190000000031,-39469.55,-478.06009793863575,Saturday,2025-02
2025-02-24,17,6,4,6545.3,9768.38,3223.08,361.79,-0.052019100647007745,1.2606470588235295,202.47058823529412,13,23.52941176470588,-24668.059999999972,8256.190000000031,-32924.25,-398.78261038081575,Monday,2025-02
2025-02-25,8,3,2,-2080.02,1577.52,3657.54,202.26,-0.434347822812685,1.33325,68.625,6,25.0,-26748.079999999973,8256.190000000031,-35004.270000000004,-423.9760712871176,Tuesday,2025-02
2025-02-26,18,5,7,5085.04,12020.25,6935.21,413.18,0.19089948143709404,1.5864444444444445,452.0,11,38.88888888888889,-21663.03999999997,8256.190000000031,-29919.230000000003,-362.3854344437312,Wednesday,2025-02
2025-02-27,20,5,10,-73.69,2709.64,2783.33,401.04,0.16771923964088192,1.4673,157.4,10,50.0,-21736.72999999997,8256.190000000031,-29992.920000000002,-363.2779768876429,Thursday,2025-02
2025-02-28,9,3,3,734.4599999999999,3366.14,2631.6800000000003,236.28,0.234887267454684,1.235111111111111,232.11111111111111,6,33.33333333333333,-21002.26999999997,8256.190000000031,-29258.460000000003,-354.38210603195773,Friday,2025-02
2025-03-02,2,1,0,-2437.9300000000003,0.0,2437.9300000000003,61.42,-1.2363780619323677,0.688,970.0,2,0.0,-23440.19999999997,8256.190000000031,-31696.390000000003,-383.91061736708923,Sunday,2025-03
2025-03-03,22,7,5,-555.4700000000003,6702.78,7258.25,528.1,-0.3203736095628187,1.2615,324.1363636363636,17,22.727272727272727,-23995.669999999973,8256.190000000031,-32251.860000000004,-390.63853908400705,Monday,2025-03
2025-03-04,34,8,11,3197.73,7845.51,4647.78,358.32,-0.01739649343479935,1.4565294117647059,320.2352941176471,23,32.35294117647059,-20797.939999999973,8256.190000000031,-29054.130000000005,-351.9072356619687,Tuesday,2025-03
2025-03-05,16,5,3,-1073.9299999999998,1829.89,2903.82,232.65,-0.10603530929646635,1.250375,656.625,13,18.75,-21871.869999999974,8256.190000000031,-30128.060000000005,-364.9148093733295,Wednesday,2025-03
2025-03-06,11,4,5,213.47999999999996,4928.16,4714.68,289.46,0.20785020449351482,1.1044545454545454,509.6363636363636,6,45.45454545454545,-21658.389999999974,8256.190000000031,-29914.580000000005,-362.32911306546833,Thursday,2025-03
2025-03-07,27,6,11,-144.1199999999999,6441.860000000001,6585.98,795.25,0.05753428887788787,1.112851851851852,314.0740740740741,16,40.74074074074074,-21802.509999999973,8256.190000000031,-30058.700000000004,-364.07471242788614,Friday,2025-03
2025-03-08,1,1,1,132.35,132.35,0.0,96.82,0.24908018256985398,1.319,3.0,0,100.0,-21670.159999999974,8256.190000000031,-29926.350000000006,-362.47167276915735,Saturday,2025-03
2025-03-09,4,1,0,-498.43,0.0,498.43,43.23,-0.7584053849013843,1.5505,218.0,4,0.0,-22168.589999999975,8256.190000000031,-30424.780000000006,-368.5087189127175,Sunday,2025-03
2025-03-10,5,2,4,679.75,1853.04,1173.29,529.9300000000001,0.5069316350488003,0.9018,11.6,1,80.0,-21488.839999999975,8256.190000000031,-29745.030000000006,-360.27550238063674,Monday,2025-03
2025-03-11,18,6,6,-3394.2400000000002,3914.98,7309.22,429.69,-0.14740717372535392,1.1355,295.44444444444446,12,33.33333333333333,-24883.079999999976,8256.190000000031,-33139.270000000004,-401.3869593601877,Tuesday,2025-03
2025-03-12,9,5,3,-2374.95,1370.56,3745.51,364.42999999999995,-0.1742164590178123,1.0784444444444443,93.11111111111111,6,33.33333333333333,-27258.029999999977,8256.190000000031,-35514.22000000001,-430.1526491032773,Wednesday,2025-03
2025-03-13,20,6,3,-3951.3199999999997,1234.1200000000001,5185.44,309.65,-0.6503178344958711,1.34445,180.4,17,15.0,-31209.349999999977,8256.190000000031,-39465.54000000001,-478.0115283199619,Thursday,2025-03
2025-03-14,17,5,5,222.88999999999996,1670.52,1447.6299999999999,168.25,-0.14729948300531284,1.3725882352941177,348.94117647058823,12,29.411764705882355,-30986.459999999977,8256.190000000031,-39242.65000000001,-475.3118569218957,Friday,2025-03
2025-03-15,1,1,1,657.98,657.98,0.0,3.48,4.7150742900515885,2.181,5477.0,0,100.0,-30328.479999999978,8256.190000000031,-38584.67000000001,-467.34232133707997,Saturday,2025-03
2025-03-16,1,1,0,-431.66,0.0,431.66,13.56,-1.032424996779695,1.954,381.0,1,0.0,-30760.139999999978,8256.190000000031,-39016.33000000001,-472.570640937283,Sunday,2025-03
2025-03-17,14,3,5,-1491.9600000000003,3606.58,5098.54,374.31,0.21357472471834768,1.2730714285714286,384.5,9,35.714285714285715,-32252.099999999977,8256.190000000031,-40508.29000000001,-490.6414459938525,Monday,2025-03
2025-03-18,11,4,3,263.63000000000034,5298.35,5034.72,388.27,-0.13172488050792994,1.0588181818181819,78.0909090909091,8,27.27272727272727,-31988.469999999976,8256.190000000031,-40244.66,-487.44832664945756,Tuesday,2025-03
2025-03-19,13,6,6,3493.8799999999997,7144.14,3650.26,247.21,0.3329879474625528,1.2417692307692307,492.9230769230769,7,46.15384615384615,-28494.589999999975,8256.190000000031,-36750.780000000006,-445.1300175989151,Wednesday,2025-03
2025-03-20,13,5,4,-1670.35,1297.36,2967.71,155.42,-0.20839031952277207,1.385,238.30769230769232,9,30.76923076923077,-30164.939999999973,8256.190000000031,-38421.130000000005,-465.3615045196375,Thursday,2025-03
2025-03-21,18,8,4,-2057.5000000000005,6373.87,8431.37,708.53,-0.39751804895202425,1.1454444444444443,129.61111111111111,14,22.22222222222222,-32222.439999999973,8256.190000000031,-40478.630000000005,-490.282200385406,Friday,2025-03
2025-03-22,5,1,2,-807.28,141.47,948.75,73.32,-0.39384354987128234,1.7742,62.4,3,40.0,-33029.71999999997,8256.190000000031,-41285.91,-500.0600761368118,Saturday,2025-03
2025-03-23,2,1,1,64.31,115.5,51.19,14.87,0.16610848232242859,1.102,52.5,1,50.0,-32965.409999999974,8256.190000000031,-41221.600000000006,-499.28114541937447,Sunday,2025-03
2025-03-24,9,4,4,2741.17,5190.06,2448.89,234.11999999999998,0.26252414502539984,1.3266666666666667,169.44444444444446,5,44.44444444444444,-30224.239999999976,8256.190000000031,-38480.43000000001,-466.07975349404336,Monday,2025-03
2025-03-25,19,5,8,-1585.17,2237.15,3822.3199999999997,215.86,0.19931588013292564,1.470157894736842,254.89473684210526,11,42.10526315789473,-31809.409999999974,8256.190000000031,-40065.600000000006,-485.2795296619852,Tuesday,2025-03
2025-03-26,14,5,5,6891.21,12912.119999999999,6020.91,429.04,0.40045289146550267,1.3688571428571428,438.42857142857144,9,35.714285714285715,-24918.199999999975,8256.190000000031,-33174.39000000001,-401.81233716762665,Wednesday,2025-03
2025-03-27,12,4,3,406.76999999999987,3735.13,3328.36,224.58,-0.38148674434794017,1.319,573.9166666666666,9,25.0,-24511.429999999975,8256.190000000031,-32767.620000000006,-396.8854883426845,Thursday,2025-03
2025-03-28,11,4,4,501.32000000000005,2166.55,1665.23,176.56,-0.00787386894638849,1.2794545454545454,252.63636363636363,7,36.36363636363637,-24010.109999999975,8256.190000000031,-32266.300000000007,-390.8134381597309,Friday,2025-03
2025-03-29,5,1,0,-3856.44,0.0,3856.44,275.96,-1.0208962906857957,1.1454,199.8,5,0.0,-27866.549999999974,8256.190000000031,-36122.740000000005,-437.52311901736596,Saturday,2025-03
2025-03-31,11,4,4,-7244.21,1740.89,8985.1,384.77,-0.20211083078934913,1.2691818181818182,526.0909090909091,7,36.36363636363637,-35110.75999999997,8256.190000000031,-43366.950000000004,-525.2658914099583,Monday,2025-03
2025-04-01,8,3,3,570.7800000000001,3147.8500000000004,2577.0699999999997,285.75,0.05944863543986051,1.343125,36.0,5,37.5,-34539.979999999974,8256.190000000031,-42796.170000000006,-518.3525330691256,Tuesday,2025-04
2025-04-02,10,4,3,1051.49,1986.28,934.79,67.76,-0.038482118198902494,1.294,338.6,7,30.0,-33488.489999999976,8256.190000000031,-41744.68000000001,-505.6167554283495,Wednesday,2025-04
2025-04-03,10,4,2,-6093.860000000001,844.1500000000001,6938.01,245.27,-0.2737316417708589,1.5130000000000001,344.7,8,20.0,-39582.34999999998,8256.190000000031,-47838.54000000001,-579.426345566173,Thursday,2025-04
2025-04-04,12,6,4,-81.74000000000001,1036.9099999999999,1118.65,241.84999999999997,-0.3204594166511841,1.2120833333333334,340.8333333333333,8,33.33333333333333,-39664.089999999975,8256.190000000031,-47920.280000000006,-580.4163906111636,Friday,2025-04
2025-04-05,4,2,2,-116.30000000000001,244.25,360.55,20.91,0.0006641811035438261,0.9145,285.0,2,50.0,-39780.38999999998,8256.190000000031,-48036.58000000001,-581.8250306739528,Saturday,2025-04
2025-04-06,1,1,1,1524.47,1524.47,0.0,21.19,2.6629765859184458,1.486,54.0,0,100.0,-38255.91999999998,8256.190000000031,-46512.11000000001,-563.3604604545175,Sunday,2025-04
2025-04-07,15,3,7,2817.19,3944.1200000000003,1126.9299999999998,195.85999999999999,0.20771250613883163,1.5856666666666668,68.8,8,46.666666666666664,-35438.729999999974,8256.190000000031,-43694.920000000006,-529.2383048355215,Monday,2025-04
2025-04-08,24,7,8,569.5299999999996,9466.71,8897.18,652.01,-0.1870354283822685,1.735,395.0416666666667,16,33.33333333333333,-34869.199999999975,8256.190000000031,-43125.39000000001,-522.3400866501357,Tuesday,2025-04
2025-04-09,11,4,2,-5.1099999999999,1665.8600000000001,1670.97,121.33,-0.3490944022299532,1.899,240.0,9,18.181818181818183,-34874.309999999976,8256.190000000031,-43130.50000000001,-522.4019796056031,Wednesday,2025-04
2025-04-10,11,4,4,872.03,2094.68,1222.65,109.04,0.24548997964837158,1.0750000000000002,44.0,7,36.36363636363637,-34002.27999999998,8256.190000000031,-42258.47000000001,-511.8398438020424,Thursday,2025-04
2025-04-11,6,3,2,-295.28,366.74,662.02,59.39,-0.22284987894213745,1.397,55.5,4,33.33333333333333,-34297.559999999976,8256.190000000031,-42553.75000000001,-515.4163118823556,Friday,2025-04
2025-04-12,5,2,2,-998.4,478.60999999999996,1477.01,121.77999999999999,-0.18361749481204742,0.9616,54.2,3,40.0,-35295.95999999998,8256.190000000031,-43552.15000000001,-527.5090568409864,Saturday,2025-04
2025-04-13,4,2,2,2561.86,3109.33,547.47,47.010000000000005,0.8681906728981328,1.1837499999999999,190.5,2,50.0,-32734.099999999977,8256.190000000031,-40990.29000000001,-496.47948993421727,Sunday,2025-04
2025-04-14,13,4,6,7762.2,10648.86,2886.66,347.1,0.46898958669910884,1.279923076923077,55.84615384615385,7,46.15384615384615,-24971.899999999976,8256.190000000031,-33228.09000000001,-402.4627582456301,Monday,2025-04
2025-04-15,21,6,11,-123.6200000000002,3618.6899999999996,3742.31,645.24,0.4386799908285546,1.2672380952380953,156.0952380952381,10,52.38095238095239,-25095.519999999975,8256.190000000031,-33351.71000000001,-403.9600590587169,Tuesday,2025-04
2025-04-16,11,4,3,3130.0499999999997,5825.05,2695.0,240.63000000000002,0.04162089910954408,1.3237272727272726,209.0909090909091,8,27.27272727272727,-21965.469999999976,8256.190000000031,-30221.660000000007,-366.04850421320117,Wednesday,2025-04
2025-04-17,4,2,2,888.14,1063.6000000000001,175.46,22.74,0.27855524220085515,1.6575,165.25,2,50.0,-21077.329999999976,8256.190000000031,-29333.520000000008,-355.2912420862395,Thursday,2025-04
2025-04-18,12,3,4,-450.46,1236.0,1686.46,172.05,-0.15219538393909454,1.5903333333333334,162.33333333333334,8,33.33333333333333,-21527.789999999975,8256.190000000031,-29783.980000000007,-360.7472696243654,Friday,2025-04
2025-04-19,4,3,1,-2145.25,60.02,2205.27,89.69,-0.5761121388493458,0.825,94.0,3,25.0,-23673.039999999975,8256.190000000031,-31929.230000000007,-386.73080440251357,Saturday,2025-04
2025-04-20,6,2,2,-329.48,433.71000000000004,763.19,51.06,-0.2890873831951132,1.0556666666666665,77.16666666666667,4,33.33333333333333,-24002.519999999975,8256.190000000031,-32258.710000000006,-390.72150713585665,Sunday,2025-04
2025-04-21,10,5,3,-1738.46,986.27,2724.73,145.19,-0.07297767106936415,1.5525,162.8,7,30.0,-25740.979999999974,8256.190000000031,-33997.170000000006,-411.77795084657544,Monday,2025-04
2025-04-22,10,5,5,-2362.31,2363.2,4725.51,182.71,0.33246663454804937,1.1492,384.5,5,50.0,-28103.289999999975,8256.190000000031,-36359.48000000001,-440.390543337785,Tuesday,2025-04
2025-04-23,20,8,7,-1555.6299999999999,3923.44,5479.07,472.87,-0.018932745086519043,1.4402000000000001,96.1,13,35.0,-29658.919999999976,8256.190000000031,-37915.11000000001,-459.23252735220314,Wednesday,2025-04
2025-04-24,23,6,11,944.9399999999997,6343.62,5398.68,515.71,0.2788825612027193,1.5030000000000001,268.9130434782609,12,47.82608695652174,-28713.979999999978,8256.190000000031,-36970.17000000001,-447.7872965617297,Thursday,2025-04
2025-04-25,5,3,0,-1009.98,0.0,1009.98,72.27,-0.8515601505427253,1.3762,36.8,5,0.0,-29723.959999999977,8256.190000000031,-37980.15000000001,-460.0202999204217,Friday,2025-04
2025-04-27,2,1,0,-841.5699999999999,0.0,841.5699999999999,112.56,-0.7500903839893831,1.5495,3.0,2,0.0,-30565.529999999977,8256.190000000031,-38821.72000000001,-470.2135004160498,Sunday,2025-04
2025-04-28,15,4,4,-730.4300000000001,1207.35,1937.78,149.39000000000001,-0.13578066691956028,1.5196,201.33333333333334,11,26.666666666666668,-31295.959999999977,8256.190000000031,-39552.15000000001,-479.0605594105739,Monday,2025-04
2025-04-29,23,6,12,4754.84,9247.3,4492.46,942.54,0.7201698327973698,1.3735217391304348,109.30434782608695,11,52.17391304347826,-26541.119999999977,8256.190000000031,-34797.31000000001,-421.4693460300681,Tuesday,2025-04
2025-04-30,16,5,8,2574.15,6690.79,4116.64,377.54999999999995,0.23053121876111335,1.2463125,549.5625,8,50.0,-23966.969999999976,8256.190000000031,-32223.160000000007,-390.29092111494384,Wednesday,2025-04
2025-05-01,21,6,7,-1845.1399999999999,5612.16,7457.3,938.95,-0.10080040017638273,1.012904761904762,306.4761904761905,14,33.33333333333333,-25812.109999999975,8256.190000000031,-34068.3,-412.6394862521317,Thursday,2025-05
2025-05-02,16,6,4,1412.84,3886.1099999999997,2473.27,225.28,-0.1629204811510625,1.23,529.4375,12,25.0,-24399.269999999975,8256.190000000031,-32655.460000000006,-395.5269924747357,Friday,2025-05
2025-05-03,1,1,1,438.23,438.23,0.0,15.33,1.0434873949125019,1.073,30.0,0,100.0,-23961.039999999975,8256.190000000031,-32217.230000000007,-390.2190962175033,Saturday,2025-05
2025-05-04,4,1,1,214.50999999999993,436.08,221.57,22.9,-0.13700083673329022,1.9409999999999998,269.5,3,25.0,-23746.529999999977,8256.190000000031,-32002.72000000001,-387.62092442155387,Sunday,2025-05
2025-05-05,14,5,2,-1738.8,438.98,2177.78,139.55,-0.5267295720906761,1.423,176.21428571428572,12,14.285714285714285,-25485.329999999976,8256.190000000031,-33741.520000000004,-408.6814862545542,Monday,2025-05
2025-05-06,13,4,4,-768.2599999999998,2255.04,3023.3,231.43,-0.2976475985516112,1.2462307692307693,302.46153846153845,9,30.76923076923077,-26253.589999999975,8256.190000000031,-34509.780000000006,-417.98674691352636,Tuesday,2025-05
2025-05-07,17,6,5,901.1099999999999,2948.57,2047.46,300.85,-0.3062018437565398,1.5972941176470588,118.88235294117646,12,29.411764705882355,-25352.479999999974,8256.190000000031,-33608.670000000006,-407.0723905336466,Wednesday,2025-05
2025-05-08,17,5,5,3080.7600000000007,9685.32,6604.5599999999995,572.85,-0.09589417877621051,1.1609411764705884,554.6470588235294,12,29.411764705882355,-22271.719999999972,8256.190000000031,-30527.910000000003,-369.75784229771705,Thursday,2025-05
2025-05-09,16,4,6,1272.8700000000003,7846.16,6573.29,733.78,0.04208685808038361,1.0271875,134.5,10,37.5,-20998.849999999973,8256.190000000031,-29255.040000000005,-354.3406825666548,Friday,2025-05
2025-05-10,7,3,3,136.9799999999999,2425.73,2288.75,177.0,0.37109377627205126,1.1300000000000001,434.57142857142856,4,42.857142857142854,-20861.869999999974,8256.190000000031,-29118.060000000005,-352.6815637721503,Saturday,2025-05
2025-05-11,2,1,0,-533.35,0.0,533.35,20.270000000000003,-1.0393847364695759,0.66,271.5,2,0.0,-21395.219999999972,8256.190000000031,-29651.410000000003,-359.1415652982779,Sunday,2025-05
2025-05-12,14,5,4,-1595.2800000000002,1533.26,3128.54,242.78,-0.41911769694071266,1.2794285714285714,209.78571428571428,10,28.57142857142857,-22990.49999999997,8256.190000000031,-31246.690000000002,-378.46379504347505,Monday,2025-05
2025-05-13,21,4,6,-929.9099999999999,9072.32,10002.23,617.63,-0.11296318949662368,1.0684761904761904,333.0,15,28.57142857142857,-23920.40999999997,8256.190000000031,-32176.600000000002,-389.72698060485385,Tuesday,2025-05
2025-05-14,12,4,4,-403.14,611.71,1014.85,68.98,-0.16077092725032635,1.4277499999999999,152.75,8,33.33333333333333,-24323.54999999997,8256.190000000031,-32579.74,-394.60986241837793,Wednesday,2025-05
2025-05-15,18,6,6,748.3999999999999,3282.66,2534.26,195.51,-0.042716890372248205,1.1215000000000002,223.38888888888889,12,33.33333333333333,-23575.14999999997,8256.190000000031,-31831.34,-385.5451485491477,Thursday,2025-05
2025-05-16,7,3,2,-2954.3900000000003,589.38,3543.77,305.36,-0.5250963232940643,1.3935714285714285,227.14285714285714,5,28.57142857142857,-26529.539999999968,8256.190000000031,-34785.729999999996,-421.3290876300069,Friday,2025-05
2025-05-18,4,1,3,5264.68,6476.79,1212.11,275.93,1.2505079081597688,0.81925,329.5,1,75.0,-21264.859999999968,8256.190000000031,-29521.05,-357.56262876702067,Sunday,2025-05
2025-05-19,6,4,4,1673.95,2269.41,595.46,430.9,0.6067084759845008,0.8180000000000001,91.83333333333333,2,66.66666666666666,-19590.909999999967,8256.190000000031,-27847.1,-337.2875381986109,Monday,2025-05
2025-05-20,16,7,7,1706.69,5035.42,3328.73,186.59,0.2867515323885184,1.227125,691.875,9,43.75,-17884.21999999997,8256.190000000031,-26140.41,-316.6158966787332,Tuesday,2025-05
2025-05-21,11,5,3,-945.98,3289.95,4235.93,199.9,-0.1458679274219971,1.1936363636363636,138.0,8,27.27272727272727,-18830.199999999968,8256.190000000031,-27086.39,-328.0737240785386,Wednesday,2025-05
2025-05-22,23,8,13,6385.05,9403.77,3018.7200000000003,302.74,0.7191669007117639,1.220913043478261,212.43478260869566,10,56.52173913043478,-12445.149999999969,8256.190000000031,-20701.34,-250.73720444902457,Thursday,2025-05
2025-05-23,22,6,6,-678.8800000000001,4890.54,5569.42,430.59000000000003,-0.31832247385785434,1.7074999999999998,194.0909090909091,16,27.27272727272727,-13124.02999999997,8256.190000000031,-21380.22,-258.95988343291424,Friday,2025-05
2025-05-24,15,2,3,-3101.2200000000003,510.76,3611.98,196.08,-0.3168132018684888,1.4736,112.53333333333333,12,20.0,-16225.24999999997,8256.190000000031,-24481.440000000002,-296.5222457332003,Saturday,2025-05
2025-05-25,3,1,0,-247.36,0.0,247.36,8.940000000000001,-1.0392005707798933,1.3499999999999999,76.0,3,0.0,-16472.60999999997,8256.190000000031,-24728.800000000003,-299.51830081429705,Sunday,2025-05
2025-05-26,13,6,5,4406.860000000001,8325.98,3919.12,391.43,0.3400774295965986,1.1659230769230768,120.15384615384616,8,38.46153846153847,-12065.74999999997,8256.190000000031,-20321.940000000002,-246.14186446774994,Monday,2025-05
2025-05-27,14,6,8,1971.3999999999999,3293.7799999999997,1322.38,150.27,0.5629748197800662,1.6301428571428571,413.0,6,57.14285714285714,-10094.349999999971,8256.190000000031,-18350.54,-222.26402250917107,Tuesday,2025-05
2025-05-28,15,6,4,-5718.11,1120.98,6839.09,439.03,-0.3555038530828542,1.5322666666666669,178.46666666666667,11,26.666666666666668,-15812.45999999997,8256.190000000031,-24068.65,-291.5224819196253,Wednesday,2025-05
2025-05-29,19,8,7,6310.24,10711.939999999999,4401.7,468.78,0.21101412146803214,1.1642631578947369,356.05263157894734,12,36.84210526315789,-9502.21999999997,8256.190000000031,-17758.410000000003,-215.09207031330357,Thursday,2025-05
2025-05-30,15,6,4,-2883.34,539.53,3422.87,170.67,-0.4119638542956024,1.3136666666666668,277.53333333333336,11,26.666666666666668,-12385.55999999997,8256.190000000031,-20641.75,-250.015442958555,Friday,2025-05
2025-05-31,1,1,1,931.33,931.33,0.0,7.32,2.4423349680677213,0.759,830.0,0,100.0,-11454.22999999997,8256.190000000031,-19710.420000000002,-238.73505818058845,Saturday,2025-05
2025-06-01,2,1,0,-233.13,0.0,233.13,9.399999999999999,-1.0411525315482217,1.6905,224.5,2,0.0,-11687.35999999997,8256.190000000031,-19943.550000000003,-241.5587577320765,Sunday,2025-06
2025-06-02,19,5,7,-2458.06,6901.490000000001,9359.550000000001,535.11,-0.003582309826282165,1.3400526315789474,247.21052631578948,12,36.84210526315789,-14145.41999999997,8256.190000000031,-22401.61,-271.3310861305265,Monday,2025-06
2025-06-03,9,2,3,-1327.6699999999998,977.27,2304.94,92.92,-0.2089053878215259,1.860666666666667,70.0,6,33.33333333333333,-15473.08999999997,8256.190000000031,-23729.28,-287.41199027638544,Tuesday,2025-06
2025-06-04,16,5,3,-1421.4100000000003,3120.0699999999997,4541.48,221.96,-0.4026826667137627,1.291875,152.75,13,18.75,-16894.49999999997,8256.190000000031,-25150.690000000002,-304.6282849595262,Wednesday,2025-06
2025-06-05,8,3,1,-3780.4700000000003,1975.01,5755.48,318.37,-0.7680210127305761,1.134625,92.875,7,12.5,-20674.969999999972,8256.190000000031,-28931.160000000003,-350.41780772971424,Thursday,2025-06
2025-06-06,22,7,8,2504.57,6438.61,3934.04,560.56,-0.0530065431692829,1.226590909090909,187.04545454545453,14,36.36363636363637,-18170.399999999972,8256.190000000031,-26426.590000000004,-320.0821444273921,Friday,2025-06
2025-06-09,16,7,6,358.98000000000013,2970.17,2611.19,218.44,-0.023434617712394162,1.35675,304.875,10,37.5,-17811.419999999973,8256.190000000031,-26067.610000000004,-315.7341340254997,Monday,2025-06
2025-06-10,15,6,8,11025.4,13853.35,2827.9500000000003,590.72,0.5398275213461817,1.1562666666666668,394.73333333333335,7,53.333333333333336,-6786.019999999973,8256.190000000031,-15042.210000000005,-182.19311813318186,Tuesday,2025-06
2025-06-11,6,4,4,2876.2999999999997,3317.3599999999997,441.06,98.61,1.1885698550495094,1.0225,201.5,2,66.66666666666666,-3909.7199999999734,8256.190000000031,-12165.910000000005,-147.3550148434079,Wednesday,2025-06
